Claim_ID,Policy_ID,Customer_ID,Accident_Date,FNOL_Date,Claim_Type,Estimated_Claim_Amount,Ultimate_Claim_Amount,Settlement_Date,Traffic_Condition,Weather_Condition
CLM_000220,POL_000181,CUST_83985,2021-08-08,2021-08-12,theft,42624.9,42000.0,2021-10-24,Moderate,Clear
CLM_000221,POL_000182,CUST_30287,2024-04-20,2024-04-21,collision,11754.39,10097.78,2024-06-29,Moderate,Rainy
CLM_000222,POL_000183,CUST_88062,2021-09-30,2021-10-01,theft,14190.62,28381.24,2021-12-16,High,Snowy
CLM_000223,POL_000184,CUST_12246,2022-12-07,2022-12-10,collision,10358.8,7059.6,2023-01-27,Low,Foggy
CLM_000224,POL_000185,CUST_93263,2024-07-29,2024-07-30,theft,14429.74,19702.09,2024-10-02,Moderate,Rainy
CLM_000225,POL_000186,CUST_93738,2020-03-13,2020-03-14,collision,5557.67,4298.8,2020-06-08,,Clear
CLM_000226,POL_000187,CUST_60379,2022-06-27,2022-07-27,collision,12058.98,9947.73,2022-10-22,Moderate,Snowy
CLM_000227,POL_000188,CUST_98720,2022-08-21,2022-08-22,fire,54279.16,39356.55,2023-01-30,High,Foggy
CLM_000228,POL_000188,CUST_98720,2022-01-10,2022-01-15,vandalism,1694.55,1570.1,2022-02-01,High,Snowy
CLM_000229,POL_000189,CUST_20029,2023-11-11,2023-11-16,collision,4219.45,3900.0,2024-02-08,Severe,Stormy
CLM_000230,POL_000190,CUST_44872,2023-09-09,2023-09-13,collision,6095.76,5958.41,2023-11-30,High,Stormy
CLM_000231,POL_000191,CUST_72895,2021-03-29,2021-03-31,collision,27043.43,25160.84,2021-05-16,Moderate,Clear
CLM_000232,POL_000192,CUST_04756,2024-04-15,2024-04-18,collision,14722.13,17198.76,2024-05-29,Moderate,Clear
CLM_000233,POL_000193,CUST_72315,2022-06-19,2022-06-20,vandalism,4706.45,5000.0,2022-07-29,Moderate,Rainy
CLM_000234,POL_000194,CUST_77077,2022-06-25,2022-06-28,bodily_injury,167121.3,,2023-02-08,Moderate,Rainy
CLM_000235,POL_000195,CUST_18368,2021-04-02,2021-04-04,vandalism,2950.51,3649.04,2021-04-18,Moderate,Snowy
CLM_000236,POL_000196,CUST_65644,2020-05-07,2020-05-08,collision,5782.08,6881.78,2020-07-09,Moderate,Rainy
CLM_000237,POL_000196,CUST_65644,2021-08-18,2021-08-19,vandalism,7074.78,6920.3,2021-09-12,Moderate,Clear
CLM_000238,POL_000197,CUST_28632,2020-11-28,2020-11-29,fire,22875.65,45751.3,2021-02-19,Moderate,Rainy
CLM_000239,POL_000198,CUST_45327,2021-01-27,2021-01-30,animal_collision,4701.07,5873.59,2021-03-07,High,Foggy
CLM_000240,POL_000199,CUST_77589,2022-12-12,2022-12-14,fire,,40267.12,2023-03-03,High,Snowy
CLM_000241,POL_000199,CUST_77589,2022-06-10,2022-06-12,collision,12017.86,13038.83,2022-08-20,Low,Snowy
CLM_000242,POL_000199,CUST_77589,2023-10-18,2023-10-19,collision,6561.21,5025.15,2023-11-26,Low,Rainy
CLM_000243,POL_000200,CUST_20256,2023-06-19,2023-06-22,animal_collision,6756.86,7166.71,2023-08-15,High,Foggy
CLM_000244,POL_000201,CUST_64374,2021-12-27,2022-01-26,glass,2394.35,2400.0,2022-02-08,Moderate,
CLM_000245,POL_000202,CUST_40224,2022-05-29,2022-05-30,glass,1326.22,1348.44,2022-06-12,Moderate,Snowy
CLM_000246,POL_000203,CUST_50688,2021-09-18,2021-09-20,fire,12380.25,13175.12,2022-01-05,Low,Snowy
CLM_000247,POL_000203,CUST_50688,2024-07-16,2024-08-15,collision,13204.22,13500.0,2024-09-17,Moderate,Rainy
CLM_000248,POL_000204,CUST_09666,2024-05-31,2024-06-01,fire,23648.27,26573.54,2024-11-12,High,Rainy
CLM_000249,POL_000205,CUST_80026,2022-01-04,2022-01-06,fire,9538.73,12421.85,2022-06-30,Moderate,Rainy
CLM_000250,POL_000206,CUST_46765,2023-05-23,2023-05-26,bodily_injury,182885.94,76345.5,2023-09-24,High,Rainy
CLM_000251,POL_000207,CUST_05757,2021-12-14,2021-12-17,theft,31240.48,33363.11,2022-04-01,Moderate,Snowy
CLM_000252,POL_000207,CUST_05757,2024-01-28,2024-01-31,fire,11646.42,13880.97,2024-06-19,Moderate,Foggy
CLM_000253,POL_000208,CUST_71480,2023-06-08,2023-06-12,collision,13438.47,16500.0,2023-09-08,Low,Snowy
CLM_000254,POL_000209,CUST_21806,2023-07-03,2023-07-07,collision,18859.5,18000.0,2023-08-27,Low,Snowy
CLM_000255,POL_000210,CUST_25442,2023-02-09,2023-02-11,collision,9631.59,13500.0,2023-04-21,Low,Stormy
CLM_000256,POL_000211,CUST_87444,2022-06-19,2022-06-23,bodily_injury,164111.65,,2022-10-07,Low,Rainy
CLM_000257,POL_000212,CUST_65077,2024-06-27,2024-06-29,vandalism,5202.55,6500.0,2024-08-07,High,Stormy
CLM_000258,POL_000213,CUST_27737,2023-04-13,2023-04-27,theft,9093.89,11290.28,2023-08-13,Moderate,Rainy
CLM_000259,POL_000214,CUST_13342,2022-09-22,2022-09-25,animal_collision,10196.69,11914.0,2022-11-23,Moderate,Snowy
CLM_000260,POL_000215,CUST_76629,2024-01-14,2024-01-14,theft,19365.8,14808.81,2024-03-04,Moderate,Foggy
CLM_000261,POL_000216,CUST_86382,2020-11-26,2020-11-26,collision,13416.53,19500.0,2021-01-27,Moderate,Clear
CLM_000262,POL_000216,CUST_86382,2021-07-17,2021-07-19,fire,30240.97,33678.62,2021-09-21,High,Rainy
CLM_000263,POL_000217,CUST_31678,2022-04-14,2022-04-18,collision,27204.26,,2022-07-03,High,Foggy
CLM_000264,POL_000218,CUST_69836,2020-06-23,2020-06-24,glass,1294.65,1354.04,2020-07-01,High,Stormy
CLM_000265,POL_000219,CUST_74506,2020-11-05,2020-11-06,theft,39527.73,29995.99,2020-12-29,Moderate,Clear
CLM_000266,POL_000220,CUST_55771,2022-05-07,2022-05-08,collision,3734.27,6265.29,2022-07-18,Moderate,Stormy
CLM_000267,POL_000220,CUST_55771,2022-10-06,2022-10-07,fire,20147.88,13000.0,2023-03-21,Moderate,Foggy
CLM_000268,POL_000220,CUST_55771,2021-05-13,2021-05-14,glass,552.05,650.0,2021-05-21,Low,Rainy
CLM_000269,POL_000221,CUST_48057,2020-07-27,2020-07-28,bodily_injury,47930.46,38828.84,2021-06-02,Low,Rainy
CLM_000270,POL_000222,CUST_21079,2022-01-14,2022-01-15,fire,68566.7,50000.0,2022-06-02,Moderate,Foggy
CLM_000271,POL_000222,CUST_21079,2024-09-04,2024-09-04,collision,4104.44,3554.03,2024-10-11,Severe,Snowy
CLM_000272,POL_000223,CUST_09705,2023-04-13,2023-04-15,collision,17584.98,17357.84,2023-06-01,Low,Stormy
CLM_000273,POL_000224,CUST_95914,2020-05-04,2020-05-05,collision,26981.27,23400.0,2020-07-04,Moderate,Rainy
CLM_000274,POL_000224,CUST_95914,2023-07-03,2023-07-03,bodily_injury,149824.78,112607.34,2024-05-27,Moderate,Foggy
CLM_000275,POL_000225,CUST_34572,2024-12-05,2024-12-10,vandalism,3616.87,3195.53,2025-01-04,Low,Rainy
CLM_000276,POL_000226,CUST_18771,2023-05-26,2023-05-28,vandalism,3532.21,3604.54,2023-07-07,High,Foggy
CLM_000277,POL_000227,CUST_87143,2022-03-26,2022-03-27,collision,16971.83,13141.95,2022-05-18,Moderate,Foggy
CLM_000278,POL_000228,CUST_61774,2023-12-03,2023-12-06,collision,13308.69,16500.0,2024-02-09,Moderate,Rainy
CLM_000279,POL_000228,CUST_61774,2020-12-29,2021-01-01,collision,8459.62,8485.86,2021-02-19,Moderate,Foggy
CLM_000280,POL_000229,CUST_56961,2023-09-10,2023-09-12,collision,13111.83,,2023-11-14,Low,Snowy
CLM_000281,POL_000230,CUST_57133,2024-04-16,2024-04-19,glass,3600.21,3056.74,2024-04-30,High,Foggy
CLM_000282,POL_000231,CUST_27657,2024-11-22,2024-11-27,collision,16566.67,19800.0,2025-02-17,Moderate,Clear
CLM_000283,POL_000232,CUST_17725,2022-09-19,2022-09-20,glass,1844.58,2000.0,2022-10-04,Moderate,Foggy
CLM_000284,POL_000233,CUST_97523,2023-05-10,2023-05-11,collision,32619.09,19500.0,2023-07-28,Moderate,Foggy
CLM_000285,POL_000234,CUST_60052,2022-12-19,2022-12-22,collision,3557.61,3611.85,2023-03-06,Low,Snowy
CLM_000286,POL_000235,CUST_87145,2021-02-17,2021-02-17,bodily_injury,53198.87,30509.52,2021-08-13,Severe,Rainy
CLM_000287,POL_000236,CUST_88410,2023-05-14,2023-05-28,theft,10871.52,8000.0,2023-07-16,Moderate,Clear
CLM_000288,POL_000236,CUST_88410,2022-04-12,2022-04-13,vandalism,1916.54,1705.55,2022-04-30,Moderate,Snowy
CLM_000289,POL_000237,CUST_90599,2022-10-25,2022-11-08,animal_collision,5000.97,,2022-12-19,High,Rainy
CLM_000290,POL_000237,CUST_90599,2021-10-21,2021-10-23,collision,17432.59,14331.9,2022-01-09,Low,Rainy
CLM_000291,POL_000237,CUST_90599,2022-03-04,2022-03-18,vandalism,4276.71,4314.56,2022-04-11,Low,Foggy
CLM_000292,POL_000238,CUST_54302,2024-09-23,2024-09-24,glass,2712.93,2600.0,2024-10-03,Moderate,Rainy
CLM_000293,POL_000239,CUST_90399,2021-01-12,2021-01-14,collision,9149.21,16500.0,2021-03-15,High,Rainy
CLM_000294,POL_000240,CUST_68298,2022-09-01,2022-09-04,fire,34962.68,45000.0,2022-11-09,Moderate,Rainy
CLM_000295,POL_000240,CUST_68298,2022-04-29,2022-05-02,vandalism,,900.0,2022-06-10,Moderate,Stormy
CLM_000296,POL_000241,CUST_67017,2023-07-04,2023-07-07,collision,13210.95,13331.19,2023-08-19,Moderate,Snowy
CLM_000297,POL_000242,CUST_16048,2020-04-27,2020-04-28,fire,24325.1,30658.95,2020-08-12,Low,Snowy
CLM_000298,POL_000243,CUST_84559,2022-12-27,2022-12-29,collision,11151.65,16073.42,2023-03-25,Moderate,Rainy
CLM_000299,POL_000243,CUST_84559,2022-06-11,2022-06-12,vandalism,2086.89,2559.41,2022-06-26,Moderate,Snowy
CLM_000300,POL_000244,CUST_35020,2023-11-01,2023-11-04,collision,10328.24,10878.9,2024-01-19,High,Rainy
CLM_000301,POL_000244,CUST_35020,2022-04-14,2022-04-17,fire,10765.69,10000.0,2022-09-26,Moderate,Rainy
CLM_000302,POL_000245,CUST_24051,2024-07-10,2024-07-11,vandalism,1320.19,1327.02,2024-07-26,Moderate,Rainy
CLM_000303,POL_000246,CUST_37408,2024-11-11,2024-11-12,vandalism,7346.1,5547.68,2024-12-07,Moderate,Foggy
CLM_000304,POL_000247,CUST_91327,2020-05-22,2020-05-25,vandalism,4340.21,5850.0,2020-07-02,Moderate,Snowy
CLM_000305,POL_000248,CUST_68957,2020-04-01,2020-04-02,collision,12553.08,9536.11,2020-06-12,Moderate,Foggy
CLM_000306,POL_000248,CUST_68957,2020-04-01,2020-04-15,collision,7687.2,7787.12,2020-06-13,Severe,Rainy
CLM_000307,POL_000249,CUST_78454,2024-12-09,2024-12-09,vandalism,4292.45,3545.53,2025-01-11,Moderate,Clear
CLM_000308,POL_000250,CUST_30711,2024-05-20,2024-05-22,collision,16166.65,12688.04,2024-07-22,Low,Rainy
CLM_000309,POL_000251,CUST_45813,2021-04-25,2021-05-25,vandalism,3768.39,5000.0,2021-06-12,High,Snowy
CLM_000310,POL_000252,CUST_37062,2024-07-08,2024-07-22,collision,13362.09,14850.0,2024-10-01,Moderate,Rainy
CLM_000311,POL_000253,CUST_67150,2023-09-13,2023-09-20,collision,4723.0,5815.88,2023-12-14,Severe,Rainy
CLM_000312,POL_000254,CUST_79945,2024-03-05,2024-03-06,animal_collision,1823.05,1800.0,2024-04-05,Moderate,Clear
CLM_000313,POL_000255,CUST_41998,2020-03-14,2020-03-14,fire,26008.6,36375.99,2020-07-05,Low,Stormy
CLM_000314,POL_000256,CUST_28345,2021-03-22,2021-03-27,collision,3658.92,3958.68,2021-05-22,Moderate,Rainy
CLM_000315,POL_000257,CUST_75038,2022-11-22,2022-11-23,collision,3899.21,4117.67,2023-02-03,High,Snowy
CLM_000316,POL_000258,CUST_28788,2022-02-23,2022-02-24,collision,8788.58,17577.15,2022-04-05,Moderate,Snowy
CLM_000317,POL_000259,CUST_17371,2023-01-05,2023-01-09,collision,6017.06,10794.96,2023-02-08,Low,Snowy
CLM_000318,POL_000259,CUST_17371,2022-07-15,2022-07-20,theft,10811.05,21622.11,2022-11-09,Moderate,Snowy
CLM_000319,POL_000260,CUST_13984,2023-12-02,2023-12-02,vandalism,5368.94,6000.0,2023-12-17,Moderate,Foggy
CLM_000320,POL_000261,CUST_51072,2020-01-31,2020-02-01,animal_collision,2475.56,2115.53,2020-03-29,Low,Snowy
CLM_000321,POL_000262,CUST_33733,2020-04-23,2020-04-24,collision,2442.38,3900.0,2020-06-24,Moderate,Rainy
CLM_000322,POL_000263,CUST_56619,2021-04-15,2021-04-20,glass,760.01,898.04,2021-05-07,High,Clear
CLM_000323,POL_000264,CUST_91093,2023-01-24,2023-01-31,collision,4235.9,3871.0,2023-03-14,Moderate,Rainy
CLM_000324,POL_000264,CUST_91093,2020-01-09,2020-01-10,collision,25147.72,19500.0,2020-03-05,Low,Foggy
CLM_000325,POL_000264,CUST_91093,2024-02-06,2024-02-07,theft,15199.8,12309.92,2024-05-16,Moderate,Foggy
CLM_000326,POL_000265,CUST_44001,2020-07-08,2020-07-09,collision,5216.43,6627.23,2020-09-08,Moderate,Snowy
CLM_000327,POL_000266,CUST_01806,2022-12-27,2022-12-28,collision,15997.25,11400.68,2023-02-18,Moderate,Foggy
CLM_000328,POL_000267,CUST_81097,2022-03-05,2022-03-07,fire,36689.34,27767.4,2022-06-19,Low,Stormy
CLM_000329,POL_000268,CUST_57979,2024-02-13,2024-02-16,collision,7136.65,6687.38,2024-04-15,Severe,Foggy
CLM_000330,POL_000269,CUST_35157,2024-04-27,2024-05-02,theft,18122.81,27709.69,2024-08-07,Moderate,Rainy
CLM_000331,POL_000270,CUST_28376,2020-05-21,2020-05-22,collision,3582.64,4326.03,2020-07-04,High,Rainy
CLM_000332,POL_000271,CUST_67262,2021-03-24,2021-03-26,collision,,13500.0,2021-04-29,High,Clear
CLM_000333,POL_000272,CUST_27172,2021-02-07,2021-02-08,collision,14709.32,15000.0,2021-04-18,High,Snowy
CLM_000334,POL_000273,CUST_25578,2023-04-16,2023-04-17,theft,32152.63,22067.19,2023-06-12,Moderate,
CLM_000335,POL_000274,CUST_61504,2021-05-01,2021-05-05,collision,20844.76,23400.0,2021-07-30,Low,Snowy
CLM_000336,POL_000275,CUST_18674,2020-09-04,2020-09-05,theft,17325.0,34650.0,2020-11-08,High,Clear
CLM_000337,POL_000276,CUST_18602,2022-07-02,2022-07-03,collision,7928.32,7216.09,2022-08-23,Low,Snowy
CLM_000338,POL_000277,CUST_59762,2022-01-13,2022-01-15,bodily_injury,23573.84,28636.65,2022-08-08,Moderate,Foggy
CLM_000339,POL_000278,CUST_81199,2022-01-21,2022-02-20,theft,17963.47,15173.43,2022-04-23,Moderate,Snowy
CLM_000340,POL_000279,CUST_95661,2020-07-07,2020-07-08,collision,11057.66,12208.0,2020-09-17,Moderate,Rainy
CLM_000341,POL_000280,CUST_87988,2022-03-03,2022-04-02,collision,8658.51,8498.53,2022-05-16,Moderate,Snowy
CLM_000342,POL_000281,CUST_20129,2024-10-27,2024-10-29,collision,10723.46,11567.93,2025-01-13,Moderate,Rainy
CLM_000343,POL_000282,CUST_93108,2022-07-17,2022-07-31,collision,,15000.0,2022-10-21,Low,Clear
CLM_000344,POL_000283,CUST_68675,2023-01-25,2023-01-26,vandalism,1358.75,1416.21,2023-02-15,Moderate,Rainy
CLM_000345,POL_000284,CUST_98624,2022-05-30,2022-06-01,collision,25407.03,25301.79,2022-07-03,Moderate,Rainy
CLM_000346,POL_000284,CUST_98624,2024-11-29,2024-12-29,animal_collision,12113.68,10663.03,2025-01-22,Moderate,Rainy
CLM_000347,POL_000285,CUST_64620,2020-04-12,2020-04-14,collision,4872.18,3510.0,2020-05-19,High,Rainy
CLM_000348,POL_000286,CUST_03719,2023-12-24,2023-12-25,collision,7681.34,6756.05,2024-03-12,Low,Stormy
CLM_000349,POL_000286,CUST_03719,2023-05-10,2023-05-11,vandalism,1816.13,1642.9,2023-06-09,Low,Snowy
CLM_000350,POL_000286,CUST_03719,2020-08-03,2020-08-05,theft,23717.16,21039.91,2020-10-03,Moderate,Snowy
CLM_000351,POL_000286,CUST_03719,2022-01-03,2022-01-04,collision,7859.42,7913.02,2022-03-13,Low,Snowy
CLM_000352,POL_000287,CUST_19787,2022-07-16,2022-07-21,collision,13725.98,11745.72,2022-10-09,High,Foggy
CLM_000353,POL_000288,CUST_61461,2024-05-04,2024-05-05,collision,16358.51,16500.0,2024-06-19,High,Rainy
CLM_000354,POL_000289,CUST_13987,2020-09-30,2020-10-02,fire,63145.04,45680.58,2021-02-11,Moderate,Stormy
CLM_000355,POL_000290,CUST_48517,2023-12-12,2023-12-13,collision,12340.93,13263.22,2024-01-25,Low,Rainy
CLM_000356,POL_000291,CUST_62246,2022-12-30,2023-01-01,animal_collision,2640.19,3120.0,2023-01-28,Moderate,Rainy
CLM_000357,POL_000292,CUST_06084,2023-09-02,2023-09-04,fire,30655.99,49500.0,2024-02-15,Moderate,Snowy
CLM_000358,POL_000293,CUST_08491,2024-06-30,2024-07-02,glass,763.55,867.94,2024-07-09,Moderate,Rainy
CLM_000359,POL_000294,CUST_74609,2023-07-03,2023-07-04,fire,44611.61,33663.41,2023-09-21,High,Clear
CLM_000360,POL_000295,CUST_24821,2020-08-22,2020-09-05,collision,13119.25,10793.6,2020-10-28,Moderate,Clear
CLM_000361,POL_000296,CUST_22427,2021-06-11,2021-06-12,collision,7333.75,6917.53,2021-07-25,Low,Stormy
CLM_000362,POL_000296,CUST_22427,2021-10-14,2021-10-16,collision,10922.22,14401.09,2021-12-08,Moderate,Foggy
CLM_000363,POL_000296,CUST_22427,2020-07-20,2020-07-21,collision,3031.53,3510.0,2020-09-02,Low,Foggy
CLM_000364,POL_000297,CUST_45064,2024-09-01,2024-09-02,collision,10957.07,9539.6,2024-11-05,Moderate,
CLM_000365,POL_000298,CUST_27029,2020-04-08,2020-04-09,theft,,42000.0,2020-07-20,Moderate,Snowy
CLM_000366,POL_000299,CUST_82958,2021-04-16,2021-04-19,collision,10800.3,,2021-06-03,Low,Clear
CLM_000367,POL_000299,CUST_82958,2024-02-10,2024-02-11,glass,1412.28,1257.84,2024-02-19,Moderate,Snowy
CLM_000368,POL_000300,CUST_24411,2021-03-27,2021-04-26,glass,1799.91,1512.09,2021-05-16,Low,Rainy
CLM_000369,POL_000301,CUST_04093,2022-05-14,2022-05-17,glass,578.82,619.11,2022-05-26,High,Rainy
CLM_000370,POL_000301,CUST_04093,2021-04-01,2021-04-02,collision,3396.99,4558.83,2021-06-22,Low,
CLM_000371,POL_000302,CUST_82871,2020-10-05,2020-10-07,theft,9899.57,9674.84,2021-01-04,Low,Rainy
CLM_000372,POL_000303,CUST_06626,2023-04-03,2023-04-04,theft,,42000.0,2023-07-17,Moderate,Snowy
CLM_000373,POL_000303,CUST_06626,2022-07-27,2022-07-31,collision,16303.55,18000.0,2022-10-28,Moderate,Clear
CLM_000374,POL_000304,CUST_77961,2022-06-09,2022-06-09,collision,9680.93,14046.78,2022-08-23,Moderate,Rainy
CLM_000375,POL_000304,CUST_77961,2023-12-20,2023-12-21,theft,30699.59,26224.26,2024-02-13,High,Rainy
CLM_000376,POL_000305,CUST_27385,2021-03-09,2021-03-11,fire,18987.61,13426.31,2021-07-02,Moderate,Snowy
CLM_000377,POL_000306,CUST_06776,2021-08-07,2021-08-10,collision,6544.8,6849.23,2021-10-10,Moderate,Snowy
CLM_000378,POL_000307,CUST_86553,2024-11-09,2024-11-10,fire,32477.25,,2025-04-08,Moderate,Foggy
CLM_000379,POL_000308,CUST_16251,2020-09-01,2020-09-05,animal_collision,4024.25,5811.97,2020-10-04,Low,Foggy
CLM_000380,POL_000309,CUST_12536,2022-05-10,2022-05-12,glass,1775.5,1523.38,2022-05-22,Moderate,Stormy
CLM_000381,POL_000309,CUST_12536,2020-04-22,2020-04-23,collision,19038.56,19000.41,2020-06-06,High,Snowy
CLM_000382,POL_000310,CUST_66455,2023-03-20,2023-03-22,collision,18261.36,14295.39,2023-06-18,High,Snowy
CLM_000383,POL_000311,CUST_55615,2022-11-02,2022-11-03,fire,69457.1,49850.82,2023-04-10,Moderate,Rainy
CLM_000384,POL_000312,CUST_27589,2024-07-09,2024-07-11,glass,,2400.0,2024-07-29,Moderate,Foggy
CLM_000385,POL_000313,CUST_27143,2022-03-01,2022-03-02,theft,38647.49,45500.0,2022-05-26,Moderate,Foggy
CLM_000386,POL_000314,CUST_53648,2021-10-10,2021-10-11,vandalism,5418.13,5000.0,2021-11-20,High,Snowy
CLM_000387,POL_000315,CUST_44408,2024-10-16,2024-10-23,collision,14074.2,14134.87,2025-01-11,Moderate,Rainy
CLM_000388,POL_000316,CUST_75319,2020-08-30,2020-09-01,theft,47381.06,42000.0,2020-12-13,Moderate,Rainy
CLM_000389,POL_000317,CUST_23431,2024-11-10,2024-11-11,collision,4818.02,6832.0,2025-01-25,Severe,Rainy
CLM_000390,POL_000318,CUST_46004,2021-10-18,2021-10-21,vandalism,964.15,1145.43,2021-11-14,Moderate,Foggy
CLM_000391,POL_000318,CUST_46004,2020-08-08,2020-08-08,collision,15126.52,15000.0,2020-10-03,Moderate,
CLM_000392,POL_000319,CUST_82061,2022-06-07,2022-06-08,collision,16516.12,14541.48,2022-07-25,Moderate,Clear
CLM_000393,POL_000320,CUST_69577,2024-01-06,2024-01-08,fire,27694.08,17328.94,2024-05-30,Moderate,Rainy
CLM_000394,POL_000321,CUST_50786,2021-08-26,2021-08-28,collision,2518.92,5037.85,2021-11-02,Low,Rainy
CLM_000395,POL_000322,CUST_65881,2022-10-26,2022-10-31,collision,7191.76,6380.22,2022-12-31,Moderate,Clear
CLM_000396,POL_000323,CUST_14629,2024-10-16,2024-10-16,fire,46324.36,33083.93,2025-03-28,Moderate,Clear
CLM_000397,POL_000324,CUST_47163,2023-08-28,2023-08-29,fire,22195.82,34057.19,2023-12-20,Low,Foggy
CLM_000398,POL_000325,CUST_57446,2024-03-11,2024-03-12,animal_collision,3032.53,2400.0,2024-04-25,Moderate,
CLM_000399,POL_000326,CUST_81885,2021-11-25,2021-11-29,vandalism,8117.54,6600.0,2021-12-15,Moderate,Snowy
CLM_000400,POL_000326,CUST_81885,2024-06-21,2024-06-24,theft,9790.26,19580.52,2024-10-15,Low,Foggy
CLM_000401,POL_000326,CUST_81885,2023-01-18,2023-01-19,collision,9699.24,11434.47,2023-04-13,Moderate,Rainy
CLM_000402,POL_000327,CUST_84186,2022-06-15,2022-06-17,theft,41289.35,35000.0,2022-09-17,Moderate,Foggy
CLM_000403,POL_000328,CUST_71316,2023-05-25,2023-06-01,theft,21745.8,15398.36,2023-09-24,Moderate,Snowy
CLM_000404,POL_000329,CUST_90899,2023-04-25,2023-04-25,collision,19101.95,13367.91,2023-06-30,Low,Foggy
CLM_000405,POL_000330,CUST_03920,2020-08-18,2020-08-20,collision,11135.73,14870.59,2020-10-25,Moderate,Snowy
CLM_000406,POL_000331,CUST_46500,2020-03-13,2020-03-14,animal_collision,6290.47,6972.35,2020-05-08,Moderate,Rainy
CLM_000407,POL_000332,CUST_31027,2023-12-19,2023-12-20,animal_collision,5137.8,4196.82,2024-02-14,Low,Rainy
CLM_000408,POL_000333,CUST_48908,2020-08-14,2020-08-15,animal_collision,6486.76,4621.98,2020-09-24,Low,Stormy
CLM_000409,POL_000334,CUST_81818,2022-03-10,2022-03-12,animal_collision,3336.66,,2022-04-19,Moderate,Stormy
CLM_000410,POL_000335,CUST_23015,2020-07-15,2020-07-16,fire,49667.6,59157.25,2020-11-22,Moderate,Snowy
CLM_000411,POL_000336,CUST_13201,2020-11-11,2020-11-12,collision,9156.17,9110.21,2020-12-25,High,Snowy
CLM_000412,POL_000337,CUST_49364,2024-11-13,2024-11-16,collision,17300.44,18000.0,2024-12-18,Moderate,Foggy
CLM_000413,POL_000338,CUST_27723,2022-07-20,2022-07-24,collision,6346.84,7129.42,2022-10-03,Moderate,Rainy
CLM_000414,POL_000339,CUST_89397,2020-08-16,2020-08-18,theft,49216.21,,2020-11-17,Moderate,Rainy
CLM_000415,POL_000339,CUST_89397,2021-12-19,2021-12-20,collision,15009.27,18000.0,2022-02-15,Moderate,Clear
CLM_000416,POL_000340,CUST_99317,2021-11-16,2021-11-16,vandalism,1970.08,1832.15,2021-12-11,Moderate,Snowy
CLM_000417,POL_000341,CUST_46893,2024-03-17,2024-03-18,collision,19372.82,19500.0,2024-05-29,Moderate,Rainy
CLM_000418,POL_000342,CUST_14760,2023-09-10,2023-09-12,vandalism,4500.65,4950.0,2023-10-11,High,Rainy
CLM_000419,POL_000343,CUST_53233,2020-07-16,2020-07-17,fire,28346.58,23471.88,2020-12-05,Low,Snowy
CLM_000420,POL_000344,CUST_77619,2023-11-20,2023-11-25,collision,2700.54,2700.0,2024-01-06,Low,Rainy
CLM_000421,POL_000345,CUST_80530,2024-11-04,2024-11-07,animal_collision,6589.76,8536.2,2024-12-22,High,Rainy
CLM_000422,POL_000345,CUST_80530,2020-02-10,2020-02-11,bodily_injury,178547.42,180000.0,2020-12-23,Low,Snowy
CLM_000423,POL_000346,CUST_86112,2021-06-19,2021-06-21,vandalism,6289.67,5920.41,2021-07-30,High,Foggy
CLM_000424,POL_000347,CUST_93324,2021-10-25,2021-10-27,collision,4066.54,5132.99,2021-11-29,Severe,Snowy
CLM_000425,POL_000348,CUST_68278,2020-12-31,2021-01-02,collision,12205.58,18000.0,2021-02-18,Moderate,Snowy
CLM_000426,POL_000349,CUST_21337,2024-10-06,2024-10-07,fire,46071.29,55000.0,2025-01-13,High,Rainy
CLM_000427,POL_000350,CUST_01281,2024-07-24,2024-07-25,collision,3518.13,3300.0,2024-10-12,Severe,Stormy
CLM_000428,POL_000351,CUST_77260,2021-06-13,2021-06-15,collision,7575.19,9694.91,2021-09-07,High,Snowy
CLM_000429,POL_000352,CUST_65178,2021-03-28,2021-03-31,bodily_injury,68691.88,56712.99,2021-08-12,High,Rainy
CLM_000430,POL_000353,CUST_02239,2024-04-04,2024-04-08,fire,12039.46,22975.1,2024-08-16,Moderate,Rainy
