Policy_ID,Customer_ID,Date_of_Birth,Full_License_Issue_Date,Vehicle_Type,Vehicle_Year
POL_000399,CUST_75069,1946-09-14,1964-11-05,Truck,2020
POL_000400,CUST_10686,1999-05-26,2020-10-04,SUV,2020
POL_000401,CUST_43828,1941-11-12,1963-11-12,Truck,2019
POL_000402,CUST_89733,1949-04-17,1970-01-23,SUV,2007
POL_000403,CUST_21103,1948-06-30,1968-04-12,Hatchback,2007
POL_000404,CUST_49231,1944-08-26,1963-04-15,Sedan,2004
POL_000405,CUST_19752,2001-08-11,2023-01-29,Hatchback,2011
POL_000406,CUST_57273,1940-06-17,1961-06-24,Hatchback,2017
POL_000407,CUST_11699,1953-06-16,1974-09-08,Hatchback,2007
POL_000408,CUST_85328,1992-07-15,2011-11-03,Sedan,2005
POL_000409,CUST_39067,1981-05-21,2006-03-17,Sedan,2012
POL_000410,CUST_84362,1989-07-15,2008-05-16,Hatchback,2017
POL_000411,CUST_91355,1968-06-24,1987-05-27,Sedan,2018
POL_000412,CUST_26169,1941-08-03,1959-09-09,Truck,2017
POL_000413,CUST_74861,1971-04-29,1993-12-12,Sedan,2009
POL_000414,CUST_25226,1961-02-12,1979-04-21,Sedan,2008
POL_000415,CUST_49895,1996-06-24,2019-06-05,Sports_Car,2005
POL_000416,CUST_74822,1964-08-26,1988-12-08,SUV,2022
POL_000417,CUST_12138,1953-07-08,1972-02-26,Minivan,2003
POL_000418,CUST_18347,1987-10-13,2010-05-11,Sedan,2021
POL_000419,CUST_08967,1978-02-01,2001-06-29,Sedan,2011
POL_000420,CUST_29179,1972-09-05,1992-02-25,SUV,2009
POL_000421,CUST_87269,2001-03-12,2020-03-31,Truck,2012
POL_000422,CUST_80364,1958-02-25,1982-07-13,Hatchback,2004
POL_000423,CUST_50841,1957-10-26,1977-07-24,Sedan,2012
POL_000424,CUST_38846,1999-01-30,2021-02-19,Sedan,2014
POL_000425,CUST_10074,1954-12-21,1976-03-09,Sedan,2009
POL_000426,CUST_55823,1964-02-24,1987-01-19,Hatchback,2016
POL_000427,CUST_69828,1943-11-03,1965-09-01,Truck,2003
POL_000428,CUST_58009,1974-01-13,1993-03-05,Sedan,2016
POL_000429,CUST_97774,1955-08-23,1975-09-24,SUV,2020
POL_000430,CUST_77373,1944-04-18,1969-02-18,Minivan,2018
POL_000431,CUST_74294,1952-04-28,1974-09-07,SUV,2017
POL_000432,CUST_92012,1961-12-09,1985-02-27,Sedan,2016
POL_000433,CUST_54420,1980-08-26,2005-03-03,Sedan,2018
POL_000434,CUST_05798,1963-10-03,1983-02-06,SUV,2012
POL_000435,CUST_26121,2001-01-11,2019-07-08,Sedan,2019
POL_000436,CUST_15056,1941-09-05,1961-09-13,Truck,2020
POL_000437,CUST_54352,1994-06-23,2018-02-15,Sedan,2013
POL_000438,CUST_65641,1948-10-16,1967-11-08,SUV,2014
POL_000439,CUST_91353,1956-12-14,1978-01-03,Sedan,2013
POL_000440,CUST_93961,1991-02-25,2011-04-19,SUV,2012
POL_000441,CUST_08099,1991-01-24,2009-04-07,SUV,2006
POL_000442,CUST_64936,1980-11-22,2002-10-27,SUV,2011
POL_000443,CUST_61920,1965-04-22,1985-08-09,Truck,2015
POL_000444,CUST_77816,1949-07-08,1968-08-14,Minivan,2020
POL_000445,CUST_49355,1973-02-25,1996-06-24,Sedan,2009
POL_000446,CUST_65027,1974-10-15,1996-02-26,SUV,2016
POL_000447,CUST_06439,1964-08-06,1989-02-23,SUV,2015
POL_000448,CUST_18630,1976-05-30,2001-01-04,Hatchback,2006
POL_000449,CUST_92074,1946-07-24,1971-06-03,Sedan,2005
POL_000450,CUST_60560,1959-03-01,1981-07-26,Minivan,2014
POL_000451,CUST_35964,1996-08-23,2015-08-23,Sedan,2013
POL_000452,CUST_60765,1956-06-03,1978-07-19,SUV,2021
POL_000453,CUST_10503,1957-04-24,1981-11-12,Truck,2007
POL_000454,CUST_59279,1986-05-04,2006-06-20,SUV,2006
POL_000455,CUST_39714,1973-07-18,1996-02-26,SUV,2015
POL_000456,CUST_47804,1984-11-22,2009-08-14,Truck,2003
POL_000457,CUST_31841,1941-12-06,1965-10-31,Hatchback,2020
POL_000458,CUST_38643,1983-11-01,2001-12-04,Sports_Car,2006
POL_000459,CUST_24911,1946-01-25,1969-05-01,SUV,2009
POL_000460,CUST_95463,1979-12-13,2002-10-02,SUV,2012
POL_000461,CUST_86457,1996-10-07,2018-07-02,Sedan,2010
POL_000462,CUST_25858,1974-04-12,1993-07-13,Minivan,2003
POL_000463,CUST_58804,1951-03-26,1973-02-18,SUV,2011
POL_000464,CUST_09894,1944-10-10,1966-07-13,Sedan,2020
POL_000465,CUST_10496,1984-12-21,2009-09-11,Hatchback,2016
POL_000466,CUST_92396,1963-06-22,1987-06-02,Hatchback,2011
POL_000467,CUST_69056,1956-07-14,1978-08-24,SUV,2013
POL_000468,CUST_80578,1950-12-01,1975-05-03,Sedan,2016
POL_000469,CUST_85899,1945-12-19,1966-10-16,Sedan,2014
POL_000470,CUST_27832,1992-03-01,2011-01-04,Sedan,2011
POL_000471,CUST_13087,1978-03-26,2001-02-01,SUV,2017
POL_000472,CUST_10596,1986-10-27,2010-10-10,Truck,2008
POL_000473,CUST_24705,1990-03-12,2010-12-15,SUV,2020
POL_000474,CUST_60796,1955-05-10,1975-08-04,Sedan,2015
POL_000475,CUST_16379,1956-03-08,1974-09-07,SUV,2010
POL_000476,CUST_17087,1969-09-07,1989-02-09,Sedan,2020
POL_000477,CUST_15226,1958-03-30,1976-09-02,Sedan,2005
POL_000478,CUST_79229,1970-08-05,1993-10-14,Truck,2004
POL_000479,CUST_14428,1941-07-15,1963-03-09,Hatchback,2017
POL_000480,CUST_82580,1984-01-13,2007-09-05,Sedan,2007
POL_000481,CUST_34937,1957-03-08,1978-06-22,SUV,2022
POL_000482,CUST_17184,1988-01-09,2007-04-24,Sports_Car,2008
POL_000483,CUST_46253,1967-07-06,1985-12-08,Truck,2006
POL_000484,CUST_31254,1990-06-01,2009-06-29,Hatchback,2017
POL_000485,CUST_96804,1984-06-28,2008-06-16,Minivan,2007
POL_000486,CUST_94808,1978-08-11,1999-04-05,SUV,2012
POL_000487,CUST_24284,1947-08-09,1970-10-17,Sedan,2004
POL_000488,CUST_43963,1953-10-16,1973-05-14,Hatchback,2018
POL_000489,CUST_27201,1982-04-23,2002-03-22,Sedan,2018
POL_000490,CUST_95848,1981-05-03,2002-02-01,Hatchback,2020
POL_000491,CUST_14493,1969-10-06,1992-11-05,Sedan,2014
POL_000492,CUST_14975,1960-09-03,1979-03-05,SUV,2003
POL_000493,CUST_38481,1981-11-02,2003-09-29,Sedan,2011
POL_000494,CUST_35742,1965-11-20,1986-05-06,Sports_Car,2020
POL_000495,CUST_94583,1986-08-22,2007-02-08,Hatchback,2007
POL_000496,CUST_42800,1966-12-23,1985-07-10,SUV,2017
POL_000497,CUST_16892,1947-04-17,1971-07-27,SUV,2012
POL_000498,CUST_97894,1951-01-03,1974-07-01,Sedan,2016
POL_000499,CUST_66428,1986-10-01,2007-12-11,Sedan,2008
POL_000500,CUST_71968,1947-01-03,1967-06-12,SUV,2009
POL_000501,CUST_35521,2001-10-15,2022-10-20,Sedan,2018
POL_000502,CUST_82912,1990-03-21,2009-03-21,Sedan,2011
POL_000503,CUST_92006,1957-04-25,1977-01-08,Sedan,2019
POL_000504,CUST_76415,1941-09-09,1966-01-27,Sedan,2006
POL_000505,CUST_47760,1960-08-24,1984-04-25,Hatchback,2012
POL_000506,CUST_51669,1974-03-07,1993-08-12,SUV,2021
POL_000507,CUST_84457,1950-01-16,1970-05-13,Truck,2018
POL_000508,CUST_97111,1976-08-27,1994-11-28,SUV,2007
POL_000509,CUST_91023,1950-04-28,1969-12-01,Sedan,2008
POL_000510,CUST_11800,1952-10-30,1972-06-27,Sedan,2004
POL_000511,CUST_31573,1991-04-11,2010-09-19,Hatchback,2019
POL_000512,CUST_97468,1955-11-12,1980-06-26,Truck,2015
POL_000513,CUST_07823,1980-12-15,2001-01-30,Minivan,2014
POL_000514,CUST_82816,1959-10-01,1980-02-23,Sedan,2021
POL_000515,CUST_24648,1995-10-13,2019-03-22,SUV,2011
POL_000516,CUST_49563,1991-02-20,2011-03-30,SUV,2016
POL_000517,CUST_33658,1991-07-22,2012-10-30,SUV,2012
POL_000518,CUST_50159,1947-01-15,1971-05-14,Sedan,2013
POL_000519,CUST_58828,1941-05-10,1962-12-16,Truck,2019
POL_000520,CUST_41846,1958-06-05,1978-11-21,Sports_Car,2008
POL_000521,CUST_07971,1954-05-10,1975-09-20,Truck,2013
POL_000522,CUST_38711,1971-08-17,1996-04-10,Hatchback,2016
POL_000523,CUST_02898,1940-10-05,1959-07-10,Minivan,2005
POL_000524,CUST_90087,1970-08-19,1994-10-29,SUV,2022
POL_000525,CUST_91724,1978-12-10,1998-10-23,SUV,2012
POL_000526,CUST_03591,1970-09-25,1995-04-30,Sedan,2004
POL_000527,CUST_43870,1981-07-13,2002-09-03,Sedan,2010
POL_000528,CUST_02283,1986-09-29,2005-06-19,Minivan,2021
POL_000529,CUST_10752,1944-03-29,1967-01-16,Sedan,2018
POL_000530,CUST_25217,1950-08-20,1973-12-06,Sedan,2021
POL_000531,CUST_96665,1940-09-03,1959-05-21,Sedan,2003
POL_000532,CUST_53142,1984-09-05,2006-07-20,Truck,2021
POL_000533,CUST_01587,1991-10-08,2013-03-05,Sedan,2020
POL_000534,CUST_26556,1965-03-07,1989-03-14,SUV,2022
POL_000535,CUST_14230,1969-08-01,1987-09-06,Sedan,2004
POL_000536,CUST_42855,1943-01-23,1967-06-02,SUV,2007
POL_000537,CUST_33602,1959-03-02,1981-09-26,Truck,2008
POL_000538,CUST_75663,2001-06-22,2022-06-11,Sedan,2020
POL_000539,CUST_39547,1945-06-01,1970-04-02,Sedan,2014
POL_000540,CUST_99745,1998-10-10,2019-02-06,SUV,2020
POL_000541,CUST_10528,2001-02-18,2025-02-12,Sedan,2020
POL_000542,CUST_24952,1971-09-20,1995-03-27,Hatchback,2011
POL_000543,CUST_57526,1973-04-07,1996-02-23,Sedan,2010
POL_000544,CUST_16223,1997-11-22,2022-01-31,SUV,2021
POL_000545,CUST_16037,1940-06-10,1959-10-19,SUV,2015
POL_000546,CUST_23010,1955-07-22,1979-02-22,SUV,2009
POL_000547,CUST_70785,1963-04-02,1982-05-25,Minivan,2009
POL_000548,CUST_16282,1997-12-08,2021-04-23,Hatchback,2004
POL_000549,CUST_76948,1999-09-06,2024-01-19,Minivan,2003
POL_000550,CUST_53142,1959-11-07,1982-05-19,SUV,2004
POL_000551,CUST_32655,1987-06-20,2009-06-14,Sedan,2019
POL_000552,CUST_78175,1985-08-20,2010-02-07,Sedan,2022
POL_000553,CUST_12240,1978-04-16,1999-08-20,Sedan,2020
POL_000554,CUST_51139,1940-03-01,1962-11-22,Hatchback,2019
POL_000555,CUST_64095,1984-06-30,2006-12-03,Sedan,2014
POL_000556,CUST_52631,1998-01-10,2022-12-04,Sedan,2006
POL_000557,CUST_59929,1999-01-09,2019-02-21,SUV,2009
POL_000558,CUST_59643,1986-09-20,2008-05-25,Sedan,2007
POL_000559,CUST_86436,1961-07-20,1985-02-18,Sedan,2014
POL_000560,CUST_90388,1965-02-26,1984-06-17,Truck,2022
POL_000561,CUST_72853,1944-01-07,1968-07-08,Hatchback,2011
POL_000562,CUST_89668,1967-09-04,1987-06-19,Sedan,2003
POL_000563,CUST_62944,1980-10-05,2003-01-21,Truck,2003
POL_000564,CUST_88445,1989-12-19,2012-01-01,Hatchback,2019
POL_000565,CUST_18569,1964-01-25,1986-03-15,SUV,2021
POL_000566,CUST_41197,1967-05-23,1988-06-01,Hatchback,2017
POL_000567,CUST_05378,1958-06-11,1978-07-25,Sedan,2017
POL_000568,CUST_76868,1994-05-12,2013-05-03,SUV,2022
POL_000569,CUST_57044,1962-11-14,1984-06-15,SUV,2007
POL_000570,CUST_44056,1955-12-16,1975-11-11,Sedan,2017
POL_000571,CUST_97038,1988-02-01,2007-08-04,Hatchback,2003
POL_000572,CUST_06482,1990-04-20,2010-03-19,Sedan,2013
POL_000573,CUST_71448,1989-11-03,2011-07-28,Truck,2018
POL_000574,CUST_45602,1942-05-25,1965-05-06,SUV,2004
POL_000575,CUST_23207,1948-07-29,1970-11-15,Truck,2010
POL_000576,CUST_60518,1983-11-29,2004-05-18,Sedan,2010
POL_000577,CUST_79279,1971-05-09,1989-05-22,Truck,2011
POL_000578,CUST_23432,1965-08-01,1990-05-24,Hatchback,2007
POL_000579,CUST_80190,1942-10-04,1962-03-02,Truck,2009
POL_000580,CUST_24377,1942-01-16,1964-09-17,Sedan,2003
POL_000581,CUST_25995,1954-12-16,1975-08-27,SUV,2022
POL_000582,CUST_79931,1944-11-29,1969-08-19,Sports_Car,2015
POL_000583,CUST_72425,1985-10-26,2009-07-10,Truck,2016
POL_000584,CUST_35610,1996-05-30,2014-12-13,SUV,2021
POL_000585,CUST_77917,1964-12-21,1983-07-14,Sedan,2004
POL_000586,CUST_20539,1961-03-09,1983-06-15,Truck,2020
POL_000587,CUST_34154,1972-04-19,1994-09-29,SUV,2017
POL_000588,CUST_29669,1957-09-07,1981-12-25,SUV,2006
POL_000589,CUST_68534,1946-04-21,1969-05-16,Sedan,2010
POL_000590,CUST_75878,1965-11-13,1985-06-04,Sedan,2006
POL_000591,CUST_11516,1960-06-10,1982-05-07,Truck,2017
POL_000592,CUST_37788,1947-05-02,1966-05-06,Hatchback,2014
POL_000593,CUST_85162,1948-12-23,1972-02-20,Hatchback,2020
POL_000594,CUST_16434,1959-03-12,1980-02-04,SUV,2015
POL_000595,CUST_86920,1968-01-27,1989-03-08,SUV,2019
POL_000596,CUST_82926,1949-04-04,1974-01-20,Sedan,2018
POL_000597,CUST_41379,1998-05-28,2021-05-07,SUV,2013
POL_000598,CUST_12738,1988-11-10,2010-10-26,SUV,2008
POL_000599,CUST_80239,1970-07-02,1993-06-30,SUV,2018
POL_000600,CUST_96040,1995-01-15,2017-01-12,Sedan,2011
POL_000601,CUST_08069,1955-10-13,1978-12-21,Sedan,2005
POL_000602,CUST_90859,1941-04-07,1965-01-23,Sedan,2010
POL_000603,CUST_73127,1960-11-08,1984-06-02,SUV,2012
POL_000604,CUST_80674,1972-06-07,1995-06-18,Sedan,2017
POL_000605,CUST_03169,1996-10-17,2016-04-06,Sedan,2013
POL_000606,CUST_32778,1957-05-04,1975-08-31,Hatchback,2018
POL_000607,CUST_19800,1942-03-16,1965-10-14,Sedan,2014
POL_000608,CUST_60500,1996-04-14,2021-01-21,Minivan,2003
POL_000609,CUST_04236,1966-01-17,1984-03-20,SUV,2018
POL_000610,CUST_65386,1945-05-06,1964-04-30,Sedan,2004
POL_000611,CUST_01340,1988-11-07,2008-12-03,Sedan,2006
POL_000612,CUST_76250,1963-04-21,1981-09-01,Sedan,2016
POL_000613,CUST_59478,1983-11-07,2008-10-06,Hatchback,2010
POL_000614,CUST_86090,1976-06-03,2001-03-16,Hatchback,2006
POL_000615,CUST_78988,1945-12-11,1967-04-27,Truck,2004
POL_000616,CUST_91768,1991-12-10,2013-07-04,Truck,2018
POL_000617,CUST_25842,1995-02-15,2018-09-18,SUV,2021
POL_000618,CUST_27086,1949-12-29,1974-04-05,Sedan,2012
POL_000619,CUST_67093,1943-05-12,1964-03-15,Sedan,2014
POL_000620,CUST_61011,1978-02-03,1998-06-30,SUV,2004
POL_000621,CUST_73805,1975-04-16,1995-03-06,SUV,2019
POL_000622,CUST_52098,1977-02-02,2001-10-18,SUV,2008
POL_000623,CUST_37304,1947-09-29,1972-09-13,Hatchback,2005
POL_000624,CUST_23190,1981-12-20,2000-03-06,Hatchback,2004
POL_000625,CUST_54410,1992-08-18,2013-02-01,Sedan,2010
POL_000626,CUST_09016,1983-01-03,2006-02-04,Truck,2003
POL_000627,CUST_41510,1981-04-27,2001-08-09,Hatchback,2004
POL_000628,CUST_25045,1946-11-15,1967-09-12,Sedan,2008
POL_000629,CUST_37674,1992-06-27,2013-08-03,Truck,2012
POL_000630,CUST_18611,2001-02-22,2025-08-12,Hatchback,2007
POL_000631,CUST_28810,1995-02-20,2015-01-11,Minivan,2008
POL_000632,CUST_12590,1968-10-23,1987-02-08,Sedan,2015
POL_000633,CUST_33792,1975-04-13,1996-03-31,Truck,2019
POL_000634,CUST_79471,2000-06-06,2018-10-20,Hatchback,2015
POL_000635,CUST_21131,1960-01-11,1978-07-25,Truck,2022
POL_000636,CUST_49511,1981-03-24,2001-05-29,Truck,2009
POL_000637,CUST_20810,1945-07-27,1967-05-04,SUV,2012
POL_000638,CUST_11207,1964-12-21,1983-06-22,Sedan,2010
POL_000639,CUST_23031,1990-09-29,2011-11-14,Truck,2017
POL_000640,CUST_90833,1955-11-14,1980-06-27,Sedan,2021
POL_000641,CUST_47092,1983-02-01,2007-07-24,Truck,2021
POL_000642,CUST_69487,1947-01-19,1968-08-19,Sedan,2016
POL_000643,CUST_29454,1952-12-30,1975-05-04,Sedan,2016
POL_000644,CUST_35324,1982-09-29,2005-05-14,Sedan,2010
POL_000645,CUST_17566,1981-04-16,2004-12-19,SUV,2006
POL_000646,CUST_26235,1955-04-17,1977-04-30,Truck,2003
POL_000647,CUST_09244,1982-02-22,2006-11-12,Hatchback,2009
POL_000648,CUST_57378,1976-07-23,1997-06-06,Hatchback,2019
POL_000649,CUST_16649,1955-05-07,1976-03-02,Sedan,2009
POL_000650,CUST_80563,1974-08-31,1995-08-29,SUV,2014
POL_000651,CUST_90081,1977-09-15,1998-05-28,Hatchback,2006
POL_000652,CUST_28990,1989-11-12,2014-04-06,SUV,2006
POL_000653,CUST_81811,1978-08-16,2001-12-23,Truck,2017
POL_000654,CUST_20008,1954-07-02,1974-04-25,Sedan,2012
POL_000655,CUST_06571,1996-07-01,2019-10-25,Hatchback,2021
POL_000656,CUST_92218,1981-10-18,2002-01-09,Sports_Car,2010
POL_000657,CUST_33441,1983-08-30,2007-02-10,Sedan,2004
POL_000658,CUST_72854,1945-05-22,1965-12-01,Sedan,2013
POL_000659,CUST_30796,1973-05-27,1992-01-12,Minivan,2010
POL_000660,CUST_55040,1941-06-26,1964-06-03,Sedan,2019
POL_000661,CUST_67852,1975-02-26,1997-12-03,Sedan,2011
POL_000662,CUST_81742,1987-12-28,2010-02-25,SUV,2007
POL_000663,CUST_68055,2000-06-10,2022-03-15,Sedan,2008
POL_000664,CUST_55120,1956-09-26,1975-05-06,Sedan,2011
POL_000665,CUST_28364,1996-01-23,2016-11-19,Hatchback,2005
POL_000666,CUST_53389,1981-10-05,2001-07-10,SUV,2014
POL_000667,CUST_77396,1945-07-18,1969-01-19,Hatchback,2019
POL_000668,CUST_19135,1989-10-06,2008-03-11,Sports_Car,2014
POL_000669,CUST_59283,1980-01-20,2000-12-01,SUV,2017
POL_000670,CUST_75083,1980-08-21,2000-11-15,Sedan,2022
POL_000671,CUST_74016,1940-09-11,1964-11-28,Hatchback,2010
POL_000672,CUST_58134,1968-03-27,1990-10-21,Hatchback,2011
POL_000673,CUST_43965,1995-03-05,2018-02-17,Truck,2021
POL_000674,CUST_52813,1952-05-10,1972-03-10,SUV,2020
POL_000675,CUST_97664,1948-12-17,1969-05-14,Minivan,2012
POL_000676,CUST_21307,1993-11-01,2018-01-21,SUV,2022
POL_000677,CUST_78403,1970-03-27,1995-02-06,Minivan,2015
POL_000678,CUST_31116,1950-08-22,1973-04-18,Sedan,2008
POL_000679,CUST_56350,1996-01-14,2018-11-03,SUV,2022
POL_000680,CUST_34487,1992-08-02,2016-03-18,Sedan,2007
POL_000681,CUST_57547,1997-06-13,2018-02-05,Hatchback,2016
POL_000682,CUST_89839,1997-05-17,2021-05-28,Hatchback,2012
POL_000683,CUST_63522,1981-04-19,2003-05-03,Sedan,2010
POL_000684,CUST_88265,1963-10-27,1987-11-04,SUV,2021
POL_000685,CUST_59585,1943-01-27,1964-03-14,SUV,2011
POL_000686,CUST_27423,1999-03-19,2018-04-10,Minivan,2018
POL_000687,CUST_39458,1974-11-19,1993-08-18,Truck,2014
POL_000688,CUST_97762,1969-01-29,1987-02-19,SUV,2013
POL_000689,CUST_79915,1963-09-29,1988-08-01,SUV,2015
POL_000690,CUST_66344,1994-06-13,2017-11-23,Sedan,2012
POL_000691,CUST_91270,1940-08-23,1963-05-08,Truck,2008
POL_000692,CUST_06939,1949-02-15,1971-12-23,Sedan,2005
POL_000693,CUST_77721,1946-05-04,1968-09-04,Sedan,2022
POL_000694,CUST_28076,1972-11-29,1996-07-18,Truck,2009
POL_000695,CUST_66101,1972-06-18,1997-04-11,SUV,2005
POL_000696,CUST_38853,1945-05-06,1968-02-22,Hatchback,2020
POL_000697,CUST_09811,1969-07-06,1988-11-05,Hatchback,2012
POL_000698,CUST_55110,1957-10-12,1982-04-14,Sedan,2005
POL_000699,CUST_60234,1966-11-17,1991-03-20,SUV,2019
POL_000700,CUST_88178,1992-06-03,2015-06-28,SUV,2011
POL_000701,CUST_31873,1959-09-24,1983-03-18,Sedan,2017
POL_000702,CUST_35064,1941-10-01,1962-02-25,Minivan,2021
POL_000703,CUST_71902,1947-12-25,1972-10-21,SUV,2021
POL_000704,CUST_64069,1991-07-05,2009-07-07,Truck,2019
POL_000705,CUST_94783,1999-01-13,2017-07-13,Hatchback,2003
POL_000706,CUST_78960,2001-12-26,2020-03-16,Hatchback,2011
POL_000707,CUST_20710,1994-10-27,2017-04-15,Truck,2013
POL_000708,CUST_85289,1990-12-25,2013-11-11,SUV,2015
POL_000709,CUST_82050,1965-01-24,1987-07-04,Sedan,2018
POL_000710,CUST_13297,1960-11-29,1983-06-28,Sports_Car,2010
POL_000711,CUST_68712,1961-10-04,1981-07-27,Sedan,2021
POL_000712,CUST_99932,1997-01-07,2017-09-08,Sedan,2003
POL_000713,CUST_05956,1961-05-08,1980-02-01,SUV,2010
POL_000714,CUST_53160,1993-07-27,2014-08-01,Sedan,2019
POL_000715,CUST_31099,1982-04-07,2000-09-02,Sedan,2010
POL_000716,CUST_35681,1974-07-23,1995-06-17,Minivan,2014
POL_000717,CUST_85700,1969-01-21,1991-11-24,SUV,2014
POL_000718,CUST_60979,1947-12-01,1968-06-29,Hatchback,2020
POL_000719,CUST_90390,1969-03-11,1990-04-12,Sports_Car,2016
POL_000720,CUST_62844,1957-04-18,1976-10-16,Hatchback,2018
POL_000721,CUST_51574,1970-04-03,1990-08-19,SUV,2003
POL_000722,CUST_40464,1948-10-05,1967-05-09,Sedan,2015
POL_000723,CUST_94688,1986-08-05,2008-11-28,SUV,2009
POL_000724,CUST_81578,1985-08-26,2010-05-25,Sedan,2022
POL_000725,CUST_63433,1971-09-01,1989-10-05,Hatchback,2019
POL_000726,CUST_07614,1969-07-22,1988-05-02,Sedan,2006
POL_000727,CUST_50976,1985-09-03,2005-04-01,SUV,2014
POL_000728,CUST_62240,1980-11-07,2002-07-14,Minivan,2018
POL_000729,CUST_39402,1978-03-08,2001-07-12,Hatchback,2003
POL_000730,CUST_86029,2001-02-27,2024-08-02,Truck,2011
POL_000731,CUST_94526,1974-11-05,1998-04-11,Truck,2010
POL_000732,CUST_31106,1947-08-01,1967-12-12,Sedan,2007
POL_000733,CUST_28127,1997-06-25,2020-09-11,Hatchback,2019
POL_000734,CUST_58615,1947-06-21,1970-11-28,Sedan,2006
POL_000735,CUST_98022,1967-06-22,1991-02-25,SUV,2021
POL_000736,CUST_95019,1965-02-26,1983-03-03,Sports_Car,2006
POL_000737,CUST_32845,1976-10-20,1995-03-17,Hatchback,2018
POL_000738,CUST_78603,1954-08-05,1977-05-18,Minivan,2004
POL_000739,CUST_20456,1996-05-29,2019-08-21,Sedan,2017
POL_000740,CUST_20873,1977-07-14,1995-12-23,Hatchback,2006
POL_000741,CUST_63021,1991-10-28,2015-08-13,Sedan,2010
POL_000742,CUST_37176,1966-02-16,1990-05-23,Truck,2020
POL_000743,CUST_35998,1990-02-14,2008-08-02,SUV,2010
POL_000744,CUST_86091,1973-03-20,1995-04-21,Hatchback,2008
POL_000745,CUST_71482,1943-03-17,1966-07-01,Hatchback,2006
POL_000746,CUST_27400,1949-08-11,1974-07-16,Minivan,2009
POL_000747,CUST_89791,1953-03-09,1973-04-01,Truck,2019
POL_000748,CUST_11578,1995-08-26,2016-02-08,SUV,2022
POL_000749,CUST_01389,1988-12-14,2013-04-27,Sedan,2007
POL_000750,CUST_59002,1982-10-06,2005-10-30,SUV,2020
POL_000751,CUST_17835,1953-09-15,1975-10-01,Truck,2003
POL_000752,CUST_44526,1993-05-19,2013-10-13,Sedan,2018
POL_000753,CUST_25335,1963-07-05,1982-09-23,Minivan,2005
POL_000754,CUST_38327,1971-05-20,1992-09-29,Sedan,2003
POL_000755,CUST_20581,1962-05-25,1980-09-09,SUV,2011
POL_000756,CUST_20552,1985-04-17,2007-03-07,SUV,2017
POL_000757,CUST_96549,1956-08-07,1980-07-07,Sedan,2022
POL_000758,CUST_27049,1994-08-29,2012-09-11,Sedan,2018
POL_000759,CUST_47220,1961-07-15,1980-10-04,Hatchback,2022
POL_000760,CUST_89278,1991-08-03,2010-02-28,SUV,2009
POL_000761,CUST_90116,1956-04-27,1976-05-21,Sedan,2003
POL_000762,CUST_55845,1981-07-30,2000-07-20,SUV,2015
POL_000763,CUST_63875,2001-10-11,2021-03-07,SUV,2018
POL_000764,CUST_15256,1945-07-01,1967-07-27,Sedan,2014
POL_000765,CUST_23625,1959-08-31,1984-04-25,SUV,2013
POL_000766,CUST_89229,1963-01-19,1985-03-31,Minivan,2013
POL_000767,CUST_82882,1944-03-18,1968-06-07,SUV,2003
POL_000768,CUST_27990,1990-12-03,2010-01-04,SUV,2003
POL_000769,CUST_02306,1992-09-17,2013-11-13,Truck,2008
POL_000770,CUST_46800,1975-01-05,1994-07-13,SUV,2017
POL_000771,CUST_75816,1999-02-02,2023-05-22,Sedan,2019
POL_000772,CUST_49442,1979-03-13,2003-07-08,Truck,2008
POL_000773,CUST_85381,1981-09-28,2003-03-18,Truck,2019
POL_000774,CUST_43051,1963-04-05,1985-04-11,Sports_Car,2006
POL_000775,CUST_78219,1940-04-12,1963-07-11,Truck,2013
POL_000776,CUST_74903,1945-10-14,1965-06-18,Truck,2017
POL_000777,CUST_20874,1953-07-28,1972-07-27,Hatchback,2005
POL_000778,CUST_61686,1988-08-24,2010-07-22,Hatchback,2008
POL_000779,CUST_30943,1946-09-12,1964-11-18,Sedan,2004
POL_000780,CUST_76945,1951-05-21,1976-01-04,Truck,2014
POL_000781,CUST_63943,1968-03-12,1987-03-11,Sports_Car,2008
POL_000782,CUST_89056,1954-01-26,1976-06-07,Sedan,2022
POL_000783,CUST_11442,1991-05-03,2011-11-27,SUV,2021
POL_000784,CUST_87346,1995-08-05,2017-03-29,SUV,2022
POL_000785,CUST_67897,1944-07-07,1966-02-19,Hatchback,2013
POL_000786,CUST_77162,1952-01-08,1973-04-04,Truck,2010
POL_000787,CUST_97007,1942-10-31,1966-01-19,Sedan,2009
POL_000788,CUST_09024,1986-04-02,2005-04-21,Sedan,2012
POL_000789,CUST_87664,1995-12-09,2018-08-17,Sedan,2018
POL_000790,CUST_64610,1993-10-31,2013-01-13,Truck,2012
POL_000791,CUST_94809,1990-07-02,2010-05-07,Truck,2019
POL_000792,CUST_25417,1955-07-29,1977-04-12,SUV,2005
POL_000793,CUST_89835,1969-06-28,1990-08-29,SUV,2010
POL_000794,CUST_32707,1962-11-07,1983-03-26,Sedan,2019
POL_000795,CUST_96985,1948-06-21,1969-02-14,SUV,2017
POL_000796,CUST_26500,1944-07-15,1966-04-05,Sedan,2007
POL_000797,CUST_32174,1947-08-13,1971-04-07,Truck,2005
POL_000798,CUST_83722,1980-02-18,2002-07-21,Hatchback,2004
